case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex275,ex275_isqrt_support_interval_or_abc_g_aig,unsigned_floor_isqrt,support_interval_or+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_abc_g_aig.aig,1,1,1,48,9,432,204,2.117647,0,0,0.270,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=abc_g_aig
ex275,ex275_isqrt_support_interval_or_wreduce_abc_g_aig,unsigned_floor_isqrt,support_interval_or+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_wreduce_abc_g_aig.aig,1,1,1,48,9,432,204,2.117647,0,0,0.275,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_support_interval_or_arith_wreduce_aig,unsigned_floor_isqrt,support_interval_or+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_arith_wreduce_aig.aig,1,1,1,53,9,477,204,2.338235,0,0,0.283,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=arith_wreduce_aig
ex275,ex275_isqrt_support_interval_or_synth_preset,unsigned_floor_isqrt,support_interval_or+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_synth_preset.aig,1,1,1,51,10,510,204,2.500000,0,0,0.355,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=synth_preset
ex275,ex275_isqrt_support_interval_or_synth_preset_d8,unsigned_floor_isqrt,support_interval_or+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_synth_preset_d8.aig,1,1,1,51,10,510,204,2.500000,0,0,0.340,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=synth_preset_d8
ex275,ex275_isqrt_support_interval_or_synth_preset_d10,unsigned_floor_isqrt,support_interval_or+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_synth_preset_d10.aig,1,1,1,51,10,510,204,2.500000,0,0,0.361,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=synth_preset_d10
ex275,ex275_isqrt_support_threshold_xor_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_threshold_xor_abc_g_aig.aig,1,1,1,52,8,416,204,2.039216,0,0,0.288,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_threshold_xor; flow=abc_g_aig
ex275,ex275_isqrt_support_threshold_xor_wreduce_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_threshold_xor_wreduce_abc_g_aig.aig,1,1,1,52,8,416,204,2.039216,0,0,0.298,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_threshold_xor; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_support_threshold_xor_arith_wreduce_aig,unsigned_floor_isqrt,support_threshold_xor+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_threshold_xor_arith_wreduce_aig.aig,1,1,1,52,9,468,204,2.294118,0,0,0.300,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_threshold_xor; flow=arith_wreduce_aig
ex275,ex275_isqrt_support_threshold_xor_synth_preset,unsigned_floor_isqrt,support_threshold_xor+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_threshold_xor_synth_preset.aig,1,1,1,47,9,423,204,2.073529,0,0,0.356,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_threshold_xor; flow=synth_preset
ex275,ex275_isqrt_support_threshold_xor_synth_preset_d8,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_threshold_xor_synth_preset_d8.aig,1,1,1,47,9,423,204,2.073529,0,0,0.331,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_threshold_xor; flow=synth_preset_d8
ex275,ex275_isqrt_support_threshold_xor_synth_preset_d10,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_support_threshold_xor_synth_preset_d10.aig,1,1,1,47,9,423,204,2.073529,0,0,0.328,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_threshold_xor; flow=synth_preset_d10
ex275,ex275_isqrt_prefix4_bitwise_oh_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_bitwise_oh_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.208,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise_oh; flow=abc_g_aig
ex275,ex275_isqrt_prefix4_bitwise_oh_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_bitwise_oh_wreduce_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.213,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise_oh; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix4_bitwise_oh_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_bitwise_oh_arith_wreduce_aig.aig,1,1,1,50,7,350,204,1.715686,0,0,0.214,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise_oh; flow=arith_wreduce_aig
ex275,ex275_isqrt_prefix4_bitwise_oh_synth_preset,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_bitwise_oh_synth_preset.aig,1,1,1,49,7,343,204,1.681373,0,0,0.316,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise_oh; flow=synth_preset
ex275,ex275_isqrt_prefix4_bitwise_oh_synth_preset_d8,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_bitwise_oh_synth_preset_d8.aig,1,1,1,49,7,343,204,1.681373,0,0,0.274,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise_oh; flow=synth_preset_d8
ex275,ex275_isqrt_prefix4_bitwise_oh_synth_preset_d10,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_bitwise_oh_synth_preset_d10.aig,1,1,1,49,7,343,204,1.681373,0,0,0.285,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise_oh; flow=synth_preset_d10
ex275,ex275_isqrt_prefix5_bitwise_oh_abc_g_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_bitwise_oh_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.215,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_bitwise_oh; flow=abc_g_aig
ex275,ex275_isqrt_prefix5_bitwise_oh_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_bitwise_oh_wreduce_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.214,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_bitwise_oh; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix5_bitwise_oh_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_bitwise_oh_arith_wreduce_aig.aig,1,1,1,52,8,416,204,2.039216,0,0,0.213,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_bitwise_oh; flow=arith_wreduce_aig
ex275,ex275_isqrt_prefix5_bitwise_oh_synth_preset,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_bitwise_oh_synth_preset.aig,1,1,1,47,9,423,204,2.073529,0,0,0.273,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_bitwise_oh; flow=synth_preset
ex275,ex275_isqrt_prefix5_bitwise_oh_synth_preset_d8,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_bitwise_oh_synth_preset_d8.aig,1,1,1,47,9,423,204,2.073529,0,0,0.280,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_bitwise_oh; flow=synth_preset_d8
ex275,ex275_isqrt_prefix5_bitwise_oh_synth_preset_d10,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_bitwise_oh_synth_preset_d10.aig,1,1,1,47,9,423,204,2.073529,0,0,0.290,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_bitwise_oh; flow=synth_preset_d10
ex275,ex275_isqrt_prefix4_range_abc_g_aig,unsigned_floor_isqrt,prefix4_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_range_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.230,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_range; flow=abc_g_aig
ex275,ex275_isqrt_prefix4_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_range_wreduce_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.230,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_range; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix4_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_range_arith_wreduce_aig.aig,1,1,1,51,8,408,204,2.000000,0,0,0.234,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_range; flow=arith_wreduce_aig
ex275,ex275_isqrt_prefix4_range_synth_preset,unsigned_floor_isqrt,prefix4_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_range_synth_preset.aig,1,1,1,51,7,357,204,1.750000,0,0,0.294,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_range; flow=synth_preset
ex275,ex275_isqrt_prefix4_range_synth_preset_d8,unsigned_floor_isqrt,prefix4_range+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_range_synth_preset_d8.aig,1,1,1,51,7,357,204,1.750000,0,0,0.291,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_range; flow=synth_preset_d8
ex275,ex275_isqrt_prefix4_range_synth_preset_d10,unsigned_floor_isqrt,prefix4_range+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix4_range_synth_preset_d10.aig,1,1,1,51,7,357,204,1.750000,0,0,0.300,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_range; flow=synth_preset_d10
ex275,ex275_isqrt_prefix5_range_abc_g_aig,unsigned_floor_isqrt,prefix5_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_range_abc_g_aig.aig,1,1,1,44,8,352,204,1.725490,0,0,0.254,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_range; flow=abc_g_aig
ex275,ex275_isqrt_prefix5_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_range_wreduce_abc_g_aig.aig,1,1,1,62,8,496,204,2.431373,0,0,0.244,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_range; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix5_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/verilog/ex275_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex275/aigs/ex275_isqrt_prefix5_range_arith_wreduce_aig.aig,1,1,1,64,8,512,204,2.509804,0,0,0.392,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_range; flow=arith_wreduce_aig
