case,input_width,output_width,onehot_valid,token_order,preference_style,output_transform,row_matches,total_rows,bit_matches,total_bits,exact,onehot_slots,order_bits,first_mismatch
ex288,15,15,1,center,home_ccw,rotate_left1,23,32768,263782,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_ccw,rotate_right1,27,32768,263128,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,home_bidir,identity,114,32768,264426,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,home_bidir,reverse,48,32768,263572,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_bidir,rotate_left1,13,32768,260602,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_bidir,rotate_right1,17,32768,262872,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,home_bidir_rev,identity,128,32768,265172,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,home_bidir_rev,reverse,70,32768,264430,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_bidir_rev,rotate_left1,13,32768,261744,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_bidir_rev,rotate_right1,16,32768,263196,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,pair_freq,identity,194,32768,264942,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,pair_freq,reverse,149,32768,265642,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_freq,rotate_left1,23,32768,259910,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_freq,rotate_right1,36,32768,261568,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,pair_freq_cw,identity,194,32768,264942,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,pair_freq_cw,reverse,149,32768,265642,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_freq_cw,rotate_left1,23,32768,259910,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_freq_cw,rotate_right1,36,32768,261568,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,pair_freq_ccw,identity,194,32768,264942,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,pair_freq_ccw,reverse,149,32768,265642,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_freq_ccw,rotate_left1,23,32768,259910,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_freq_ccw,rotate_right1,36,32768,261568,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,pair_first,identity,120,32768,265630,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,pair_first,reverse,45,32768,263780,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_first,rotate_left1,11,32768,260510,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_first,rotate_right1,11,32768,263378,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,pair_first_cw,identity,120,32768,265630,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,pair_first_cw,reverse,45,32768,263780,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_first_cw,rotate_left1,11,32768,260510,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_first_cw,rotate_right1,11,32768,263378,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,pair_first_ccw,identity,120,32768,265630,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,pair_first_ccw,reverse,45,32768,263780,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_first_ccw,rotate_left1,11,32768,260510,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,pair_first_ccw,rotate_right1,11,32768,263378,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,home_cw,identity,120,32768,264006,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,home_cw,reverse,45,32768,263036,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_cw,rotate_left1,11,32768,260412,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_cw,rotate_right1,20,32768,261928,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,home_ccw,identity,145,32768,266012,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,home_ccw,reverse,73,32768,263536,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_ccw,rotate_left1,23,32768,263782,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_ccw,rotate_right1,27,32768,263128,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,home_bidir,identity,113,32768,264778,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,home_bidir,reverse,37,32768,263928,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_bidir,rotate_left1,13,32768,261288,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_bidir,rotate_right1,14,32768,262942,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,home_bidir_rev,identity,126,32768,266248,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,home_bidir_rev,reverse,44,32768,264398,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_bidir_rev,rotate_left1,5,32768,261698,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,home_bidir_rev,rotate_right1,18,32768,262976,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,pair_freq,identity,142,32768,264594,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,pair_freq,reverse,70,32768,263528,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_freq,rotate_left1,11,32768,261946,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_freq,rotate_right1,13,32768,261176,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,pair_freq_cw,identity,142,32768,264594,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,pair_freq_cw,reverse,70,32768,263528,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_freq_cw,rotate_left1,11,32768,261946,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_freq_cw,rotate_right1,13,32768,261176,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,pair_freq_ccw,identity,142,32768,264594,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,pair_freq_ccw,reverse,70,32768,263528,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_freq_ccw,rotate_left1,11,32768,261946,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_freq_ccw,rotate_right1,13,32768,261176,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,pair_first,identity,113,32768,263684,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,pair_first,reverse,35,32768,262028,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_first,rotate_left1,9,32768,262144,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_first,rotate_right1,14,32768,261790,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,pair_first_cw,identity,113,32768,263684,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,pair_first_cw,reverse,35,32768,262028,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_first_cw,rotate_left1,9,32768,262144,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_first_cw,rotate_right1,14,32768,261790,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,outside,pair_first_ccw,identity,113,32768,263684,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,outside,pair_first_ccw,reverse,35,32768,262028,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_first_ccw,rotate_left1,9,32768,262144,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,outside,pair_first_ccw,rotate_right1,14,32768,261790,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,home_cw,identity,120,32768,264006,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,home_cw,reverse,45,32768,263036,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_cw,rotate_left1,11,32768,260412,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_cw,rotate_right1,20,32768,261928,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,home_ccw,identity,145,32768,266012,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,home_ccw,reverse,73,32768,263536,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_ccw,rotate_left1,23,32768,263782,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_ccw,rotate_right1,27,32768,263128,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,home_bidir,identity,114,32768,264426,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,home_bidir,reverse,48,32768,263572,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_bidir,rotate_left1,13,32768,260602,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_bidir,rotate_right1,17,32768,262872,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,home_bidir_rev,identity,128,32768,265172,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,home_bidir_rev,reverse,70,32768,264430,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_bidir_rev,rotate_left1,13,32768,261744,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,home_bidir_rev,rotate_right1,16,32768,263196,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,pair_freq,identity,138,32768,263810,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,pair_freq,reverse,94,32768,264334,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_freq,rotate_left1,13,32768,260926,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_freq,rotate_right1,14,32768,261444,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,pair_freq_cw,identity,138,32768,263810,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,pair_freq_cw,reverse,94,32768,264334,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_freq_cw,rotate_left1,13,32768,260926,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_freq_cw,rotate_right1,14,32768,261444,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,pair_freq_ccw,identity,138,32768,263810,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,pair_freq_ccw,reverse,94,32768,264334,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_freq_ccw,rotate_left1,13,32768,260926,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_freq_ccw,rotate_right1,14,32768,261444,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,pair_first,identity,120,32768,265630,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,pair_first,reverse,45,32768,263780,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_first,rotate_left1,11,32768,260510,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_first,rotate_right1,11,32768,263378,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,pair_first_cw,identity,120,32768,265630,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,pair_first_cw,reverse,45,32768,263780,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_first_cw,rotate_left1,11,32768,260510,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_first_cw,rotate_right1,11,32768,263378,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,sym,pair_first_ccw,identity,120,32768,265630,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,sym,pair_first_ccw,reverse,45,32768,263780,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_first_ccw,rotate_left1,11,32768,260510,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,sym,pair_first_ccw,rotate_right1,11,32768,263378,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,4:5:6:7:8:9:0:1:2:3:10:11:12:13:14,in=0x1:pred=0x2000:exp=0x4000
