case,model,input_order,output_order,layer,layer_size,matches,match_ratio,param,mean_cyclic_distance,max_cyclic_distance
ex288,rank_ungray,reverse_gray_then_reverse,rev_value,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,1,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,2,105,0,0.000000,rank_ungray,42.885714,105
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,3,455,0,0.000000,rank_ungray,151.408791,455
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,4,1365,0,0.000000,rank_ungray,595.881319,1365
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,5,3003,0,0.000000,rank_ungray,1462.332001,3003
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,6,5005,1,0.000200,rank_ungray,1942.206593,5005
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,7,6435,2,0.000311,rank_ungray,2919.379798,6435
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,8,6435,1,0.000155,rank_ungray,2919.503497,6435
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,9,5005,1,0.000200,rank_ungray,1922.898701,5005
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,10,3003,1,0.000333,rank_ungray,1467.150516,3003
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,11,1365,3,0.002198,rank_ungray,589.125275,1365
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,12,455,1,0.002198,rank_ungray,142.272527,455
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,13,105,1,0.009524,rank_ungray,38.714286,105
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,14,15,0,0.000000,rank_ungray,3.733333,15
ex288,rank_ungray,reverse_gray_then_reverse,reverse_gray_then_reverse,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,reverse_gray_then_reverse,value,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,reverse_gray_then_reverse,value,1,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,reverse_gray_then_reverse,value,2,105,0,0.000000,rank_ungray,43.038095,105
ex288,rank_ungray,reverse_gray_then_reverse,value,3,455,1,0.002198,rank_ungray,149.116484,455
ex288,rank_ungray,reverse_gray_then_reverse,value,4,1365,1,0.000733,rank_ungray,599.479853,1365
ex288,rank_ungray,reverse_gray_then_reverse,value,5,3003,1,0.000333,rank_ungray,1486.067932,3003
ex288,rank_ungray,reverse_gray_then_reverse,value,6,5005,1,0.000200,rank_ungray,1925.306094,5005
ex288,rank_ungray,reverse_gray_then_reverse,value,7,6435,2,0.000311,rank_ungray,2930.521212,6435
ex288,rank_ungray,reverse_gray_then_reverse,value,8,6435,0,0.000000,rank_ungray,2900.260917,6435
ex288,rank_ungray,reverse_gray_then_reverse,value,9,5005,0,0.000000,rank_ungray,1887.292707,5005
ex288,rank_ungray,reverse_gray_then_reverse,value,10,3003,1,0.000333,rank_ungray,1450.186147,3003
ex288,rank_ungray,reverse_gray_then_reverse,value,11,1365,1,0.000733,rank_ungray,600.711355,1365
ex288,rank_ungray,reverse_gray_then_reverse,value,12,455,1,0.002198,rank_ungray,152.967033,455
ex288,rank_ungray,reverse_gray_then_reverse,value,13,105,1,0.009524,rank_ungray,40.647619,105
ex288,rank_ungray,reverse_gray_then_reverse,value,14,15,0,0.000000,rank_ungray,4.933333,15
ex288,rank_ungray,reverse_gray_then_reverse,value,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,brgc_index,1,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,value,brgc_index,2,105,2,0.019048,rank_ungray,40.952381,105
ex288,rank_ungray,value,brgc_index,3,455,0,0.000000,rank_ungray,141.608791,455
ex288,rank_ungray,value,brgc_index,4,1365,1,0.000733,rank_ungray,604.460073,1365
ex288,rank_ungray,value,brgc_index,5,3003,0,0.000000,rank_ungray,1454.243756,3003
ex288,rank_ungray,value,brgc_index,6,5005,0,0.000000,rank_ungray,1906.906494,5005
ex288,rank_ungray,value,brgc_index,7,6435,0,0.000000,rank_ungray,2940.843201,6435
ex288,rank_ungray,value,brgc_index,8,6435,1,0.000155,rank_ungray,3006.860140,6435
ex288,rank_ungray,value,brgc_index,9,5005,0,0.000000,rank_ungray,1911.700699,5005
ex288,rank_ungray,value,brgc_index,10,3003,1,0.000333,rank_ungray,1462.197136,3003
ex288,rank_ungray,value,brgc_index,11,1365,0,0.000000,rank_ungray,609.262271,1365
ex288,rank_ungray,value,brgc_index,12,455,0,0.000000,rank_ungray,159.206593,455
ex288,rank_ungray,value,brgc_index,13,105,3,0.028571,rank_ungray,41.657143,105
ex288,rank_ungray,value,brgc_index,14,15,0,0.000000,rank_ungray,4.333333,15
ex288,rank_ungray,value,brgc_index,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,gray_then_reverse,1,15,4,0.266667,rank_ungray,3.466667,15
ex288,rank_ungray,value,gray_then_reverse,2,105,1,0.009524,rank_ungray,38.419048,105
ex288,rank_ungray,value,gray_then_reverse,3,455,2,0.004396,rank_ungray,142.692308,455
ex288,rank_ungray,value,gray_then_reverse,4,1365,0,0.000000,rank_ungray,588.390476,1365
ex288,rank_ungray,value,gray_then_reverse,5,3003,0,0.000000,rank_ungray,1456.019647,3003
ex288,rank_ungray,value,gray_then_reverse,6,5005,0,0.000000,rank_ungray,1921.912288,5005
ex288,rank_ungray,value,gray_then_reverse,7,6435,0,0.000000,rank_ungray,2898.454545,6435
ex288,rank_ungray,value,gray_then_reverse,8,6435,0,0.000000,rank_ungray,2923.201865,6435
ex288,rank_ungray,value,gray_then_reverse,9,5005,1,0.000200,rank_ungray,1943.013586,5005
ex288,rank_ungray,value,gray_then_reverse,10,3003,2,0.000666,rank_ungray,1460.553780,3003
ex288,rank_ungray,value,gray_then_reverse,11,1365,0,0.000000,rank_ungray,598.246886,1365
ex288,rank_ungray,value,gray_then_reverse,12,455,2,0.004396,rank_ungray,157.490110,455
ex288,rank_ungray,value,gray_then_reverse,13,105,0,0.000000,rank_ungray,42.142857,105
ex288,rank_ungray,value,gray_then_reverse,14,15,2,0.133333,rank_ungray,3.800000,15
ex288,rank_ungray,value,gray_then_reverse,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,gray_value,1,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,value,gray_value,2,105,1,0.009524,rank_ungray,41.190476,105
ex288,rank_ungray,value,gray_value,3,455,1,0.002198,rank_ungray,142.672527,455
ex288,rank_ungray,value,gray_value,4,1365,1,0.000733,rank_ungray,604.106227,1365
ex288,rank_ungray,value,gray_value,5,3003,1,0.000333,rank_ungray,1462.535465,3003
ex288,rank_ungray,value,gray_value,6,5005,0,0.000000,rank_ungray,1929.431968,5005
ex288,rank_ungray,value,gray_value,7,6435,1,0.000155,rank_ungray,2952.711733,6435
ex288,rank_ungray,value,gray_value,8,6435,0,0.000000,rank_ungray,2988.678011,6435
ex288,rank_ungray,value,gray_value,9,5005,0,0.000000,rank_ungray,1942.141858,5005
ex288,rank_ungray,value,gray_value,10,3003,0,0.000000,rank_ungray,1481.152514,3003
ex288,rank_ungray,value,gray_value,11,1365,0,0.000000,rank_ungray,602.068132,1365
ex288,rank_ungray,value,gray_value,12,455,1,0.002198,rank_ungray,165.938462,455
ex288,rank_ungray,value,gray_value,13,105,0,0.000000,rank_ungray,43.638095,105
ex288,rank_ungray,value,gray_value,14,15,0,0.000000,rank_ungray,5.266667,15
ex288,rank_ungray,value,gray_value,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,rev_brgc_index,1,15,4,0.266667,rank_ungray,3.400000,15
ex288,rank_ungray,value,rev_brgc_index,2,105,6,0.057143,rank_ungray,38.657143,105
ex288,rank_ungray,value,rev_brgc_index,3,455,2,0.004396,rank_ungray,150.903297,455
ex288,rank_ungray,value,rev_brgc_index,4,1365,1,0.000733,rank_ungray,571.418315,1365
ex288,rank_ungray,value,rev_brgc_index,5,3003,1,0.000333,rank_ungray,1447.484182,3003
ex288,rank_ungray,value,rev_brgc_index,6,5005,1,0.000200,rank_ungray,1933.035165,5005
ex288,rank_ungray,value,rev_brgc_index,7,6435,1,0.000155,rank_ungray,2919.443046,6435
ex288,rank_ungray,value,rev_brgc_index,8,6435,1,0.000155,rank_ungray,2929.577001,6435
ex288,rank_ungray,value,rev_brgc_index,9,5005,2,0.000400,rank_ungray,1855.987612,5005
ex288,rank_ungray,value,rev_brgc_index,10,3003,0,0.000000,rank_ungray,1424.351648,3003
ex288,rank_ungray,value,rev_brgc_index,11,1365,1,0.000733,rank_ungray,565.429304,1365
ex288,rank_ungray,value,rev_brgc_index,12,455,1,0.002198,rank_ungray,150.184615,455
ex288,rank_ungray,value,rev_brgc_index,13,105,2,0.019048,rank_ungray,40.247619,105
ex288,rank_ungray,value,rev_brgc_index,14,15,1,0.066667,rank_ungray,4.533333,15
ex288,rank_ungray,value,rev_brgc_index,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,rev_gray_value,1,15,4,0.266667,rank_ungray,3.400000,15
ex288,rank_ungray,value,rev_gray_value,2,105,1,0.009524,rank_ungray,39.228571,105
ex288,rank_ungray,value,rev_gray_value,3,455,1,0.002198,rank_ungray,148.437363,455
ex288,rank_ungray,value,rev_gray_value,4,1365,0,0.000000,rank_ungray,574.316484,1365
ex288,rank_ungray,value,rev_gray_value,5,3003,0,0.000000,rank_ungray,1449.738928,3003
ex288,rank_ungray,value,rev_gray_value,6,5005,1,0.000200,rank_ungray,1942.518681,5005
ex288,rank_ungray,value,rev_gray_value,7,6435,0,0.000000,rank_ungray,2916.099145,6435
ex288,rank_ungray,value,rev_gray_value,8,6435,2,0.000311,rank_ungray,2914.491686,6435
ex288,rank_ungray,value,rev_gray_value,9,5005,0,0.000000,rank_ungray,1914.497902,5005
ex288,rank_ungray,value,rev_gray_value,10,3003,1,0.000333,rank_ungray,1471.550450,3003
ex288,rank_ungray,value,rev_gray_value,11,1365,1,0.000733,rank_ungray,592.503297,1365
ex288,rank_ungray,value,rev_gray_value,12,455,2,0.004396,rank_ungray,151.589011,455
ex288,rank_ungray,value,rev_gray_value,13,105,3,0.028571,rank_ungray,39.923810,105
ex288,rank_ungray,value,rev_gray_value,14,15,0,0.000000,rank_ungray,4.000000,15
ex288,rank_ungray,value,rev_gray_value,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,rev_value,1,15,4,0.266667,rank_ungray,3.400000,15
ex288,rank_ungray,value,rev_value,2,105,1,0.009524,rank_ungray,39.104762,105
ex288,rank_ungray,value,rev_value,3,455,0,0.000000,rank_ungray,150.087912,455
ex288,rank_ungray,value,rev_value,4,1365,1,0.000733,rank_ungray,566.279853,1365
ex288,rank_ungray,value,rev_value,5,3003,1,0.000333,rank_ungray,1438.674326,3003
ex288,rank_ungray,value,rev_value,6,5005,3,0.000599,rank_ungray,1925.039760,5005
ex288,rank_ungray,value,rev_value,7,6435,1,0.000155,rank_ungray,2900.211810,6435
ex288,rank_ungray,value,rev_value,8,6435,1,0.000155,rank_ungray,2921.381041,6435
ex288,rank_ungray,value,rev_value,9,5005,0,0.000000,rank_ungray,1947.112088,5005
ex288,rank_ungray,value,rev_value,10,3003,0,0.000000,rank_ungray,1458.694972,3003
ex288,rank_ungray,value,rev_value,11,1365,1,0.000733,rank_ungray,596.892308,1365
ex288,rank_ungray,value,rev_value,12,455,2,0.004396,rank_ungray,165.562637,455
ex288,rank_ungray,value,rev_value,13,105,0,0.000000,rank_ungray,44.047619,105
ex288,rank_ungray,value,rev_value,14,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,value,rev_value,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,reverse_gray_then_reverse,1,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,value,reverse_gray_then_reverse,2,105,1,0.009524,rank_ungray,40.352381,105
ex288,rank_ungray,value,reverse_gray_then_reverse,3,455,0,0.000000,rank_ungray,142.498901,455
ex288,rank_ungray,value,reverse_gray_then_reverse,4,1365,1,0.000733,rank_ungray,620.023443,1365
ex288,rank_ungray,value,reverse_gray_then_reverse,5,3003,0,0.000000,rank_ungray,1487.331002,3003
ex288,rank_ungray,value,reverse_gray_then_reverse,6,5005,2,0.000400,rank_ungray,1897.301299,5005
ex288,rank_ungray,value,reverse_gray_then_reverse,7,6435,0,0.000000,rank_ungray,2923.487956,6435
ex288,rank_ungray,value,reverse_gray_then_reverse,8,6435,1,0.000155,rank_ungray,2926.622999,6435
ex288,rank_ungray,value,reverse_gray_then_reverse,9,5005,1,0.000200,rank_ungray,1993.869530,5005
ex288,rank_ungray,value,reverse_gray_then_reverse,10,3003,1,0.000333,rank_ungray,1492.003996,3003
ex288,rank_ungray,value,reverse_gray_then_reverse,11,1365,1,0.000733,rank_ungray,603.278388,1365
ex288,rank_ungray,value,reverse_gray_then_reverse,12,455,2,0.004396,rank_ungray,165.228571,455
ex288,rank_ungray,value,reverse_gray_then_reverse,13,105,1,0.009524,rank_ungray,41.314286,105
ex288,rank_ungray,value,reverse_gray_then_reverse,14,15,0,0.000000,rank_ungray,5.200000,15
ex288,rank_ungray,value,reverse_gray_then_reverse,15,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,value,0,1,1,1.000000,trivial,0.000000,0
ex288,rank_ungray,value,value,1,15,0,0.000000,rank_ungray,5.133333,15
ex288,rank_ungray,value,value,2,105,0,0.000000,rank_ungray,41.304762,105
ex288,rank_ungray,value,value,3,455,3,0.006593,rank_ungray,143.551648,455
ex288,rank_ungray,value,value,4,1365,1,0.000733,rank_ungray,605.273993,1365
ex288,rank_ungray,value,value,5,3003,0,0.000000,rank_ungray,1463.713287,3003
ex288,rank_ungray,value,value,6,5005,1,0.000200,rank_ungray,1927.257742,5005
ex288,rank_ungray,value,value,7,6435,0,0.000000,rank_ungray,2902.361772,6435
ex288,rank_ungray,value,value,8,6435,0,0.000000,rank_ungray,2870.272106,6435
ex288,rank_ungray,value,value,9,5005,2,0.000400,rank_ungray,1847.079520,5005
ex288,rank_ungray,value,value,10,3003,0,0.000000,rank_ungray,1396.828838,3003
ex288,rank_ungray,value,value,11,1365,1,0.000733,rank_ungray,574.050549,1365
ex288,rank_ungray,value,value,12,455,1,0.002198,rank_ungray,150.217582,455
ex288,rank_ungray,value,value,13,105,1,0.009524,rank_ungray,39.752381,105
ex288,rank_ungray,value,value,14,15,2,0.133333,rank_ungray,3.733333,15
ex288,rank_ungray,value,value,15,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,brgc_index,1,15,2,0.133333,reverse,2.266667,7
ex288,reverse,brgc_index,brgc_index,2,105,0,0.000000,reverse,23.066667,50
ex288,reverse,brgc_index,brgc_index,3,455,3,0.006593,reverse,117.714286,227
ex288,reverse,brgc_index,brgc_index,4,1365,0,0.000000,reverse,376.972894,681
ex288,reverse,brgc_index,brgc_index,5,3003,0,0.000000,reverse,807.183483,1501
ex288,reverse,brgc_index,brgc_index,6,5005,1,0.000200,reverse,1249.017383,2501
ex288,reverse,brgc_index,brgc_index,7,6435,1,0.000155,reverse,1574.637451,3217
ex288,reverse,brgc_index,brgc_index,8,6435,1,0.000155,reverse,1624.903807,3217
ex288,reverse,brgc_index,brgc_index,9,5005,1,0.000200,reverse,1301.112288,2501
ex288,reverse,brgc_index,brgc_index,10,3003,0,0.000000,reverse,811.493173,1501
ex288,reverse,brgc_index,brgc_index,11,1365,0,0.000000,reverse,377.442491,682
ex288,reverse,brgc_index,brgc_index,12,455,0,0.000000,reverse,122.373626,227
ex288,reverse,brgc_index,brgc_index,13,105,0,0.000000,reverse,26.247619,50
ex288,reverse,brgc_index,brgc_index,14,15,1,0.066667,reverse,3.066667,7
ex288,reverse,brgc_index,brgc_index,15,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,gray_then_reverse,1,15,0,0.000000,reverse,4.666667,7
ex288,reverse,brgc_index,gray_then_reverse,2,105,0,0.000000,reverse,23.771429,51
ex288,reverse,brgc_index,gray_then_reverse,3,455,2,0.004396,reverse,120.531868,226
ex288,reverse,brgc_index,gray_then_reverse,4,1365,0,0.000000,reverse,367.367766,682
ex288,reverse,brgc_index,gray_then_reverse,5,3003,1,0.000333,reverse,788.953713,1501
ex288,reverse,brgc_index,gray_then_reverse,6,5005,0,0.000000,reverse,1272.757642,2502
ex288,reverse,brgc_index,gray_then_reverse,7,6435,3,0.000466,reverse,1596.894639,3217
ex288,reverse,brgc_index,gray_then_reverse,8,6435,2,0.000311,reverse,1590.762238,3217
ex288,reverse,brgc_index,gray_then_reverse,9,5005,0,0.000000,reverse,1247.062537,2502
ex288,reverse,brgc_index,gray_then_reverse,10,3003,0,0.000000,reverse,745.143856,1501
ex288,reverse,brgc_index,gray_then_reverse,11,1365,0,0.000000,reverse,341.223443,682
ex288,reverse,brgc_index,gray_then_reverse,12,455,2,0.004396,reverse,117.235165,227
ex288,reverse,brgc_index,gray_then_reverse,13,105,2,0.019048,reverse,27.019048,52
ex288,reverse,brgc_index,gray_then_reverse,14,15,1,0.066667,reverse,4.000000,7
ex288,reverse,brgc_index,gray_then_reverse,15,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,gray_value,1,15,2,0.133333,reverse,2.266667,7
ex288,reverse,brgc_index,gray_value,2,105,0,0.000000,reverse,23.285714,52
ex288,reverse,brgc_index,gray_value,3,455,2,0.004396,reverse,114.206593,227
ex288,reverse,brgc_index,gray_value,4,1365,0,0.000000,reverse,363.117949,681
ex288,reverse,brgc_index,gray_value,5,3003,1,0.000333,reverse,772.889111,1501
ex288,reverse,brgc_index,gray_value,6,5005,1,0.000200,reverse,1202.072927,2502
ex288,reverse,brgc_index,gray_value,7,6435,1,0.000155,reverse,1530.944056,3217
ex288,reverse,brgc_index,gray_value,8,6435,2,0.000311,reverse,1616.516861,3217
ex288,reverse,brgc_index,gray_value,9,5005,0,0.000000,reverse,1309.277922,2502
ex288,reverse,brgc_index,gray_value,10,3003,1,0.000333,reverse,799.709957,1501
ex288,reverse,brgc_index,gray_value,11,1365,1,0.000733,reverse,355.528205,681
ex288,reverse,brgc_index,gray_value,12,455,0,0.000000,reverse,114.509890,226
ex288,reverse,brgc_index,gray_value,13,105,1,0.009524,reverse,24.714286,52
ex288,reverse,brgc_index,gray_value,14,15,0,0.000000,reverse,3.733333,7
ex288,reverse,brgc_index,gray_value,15,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,rev_brgc_index,1,15,0,0.000000,reverse,4.733333,7
ex288,reverse,brgc_index,rev_brgc_index,2,105,0,0.000000,reverse,22.857143,52
ex288,reverse,brgc_index,rev_brgc_index,3,455,0,0.000000,reverse,116.600000,227
ex288,reverse,brgc_index,rev_brgc_index,4,1365,2,0.001465,reverse,341.389744,682
ex288,reverse,brgc_index,rev_brgc_index,5,3003,2,0.000666,reverse,717.161172,1501
ex288,reverse,brgc_index,rev_brgc_index,6,5005,1,0.000200,reverse,1196.348052,2502
ex288,reverse,brgc_index,rev_brgc_index,7,6435,1,0.000155,reverse,1606.255633,3217
ex288,reverse,brgc_index,rev_brgc_index,8,6435,1,0.000155,reverse,1643.163792,3216
ex288,reverse,brgc_index,rev_brgc_index,9,5005,3,0.000599,reverse,1290.964036,2502
ex288,reverse,brgc_index,rev_brgc_index,10,3003,0,0.000000,reverse,769.207126,1501
ex288,reverse,brgc_index,rev_brgc_index,11,1365,1,0.000733,reverse,346.978022,682
ex288,reverse,brgc_index,rev_brgc_index,12,455,1,0.002198,reverse,119.527473,227
ex288,reverse,brgc_index,rev_brgc_index,13,105,0,0.000000,reverse,29.552381,52
ex288,reverse,brgc_index,rev_brgc_index,14,15,2,0.133333,reverse,4.666667,7
ex288,reverse,brgc_index,rev_brgc_index,15,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex288,reverse,brgc_index,rev_gray_value,1,15,0,0.000000,reverse,4.733333,7
ex288,reverse,brgc_index,rev_gray_value,2,105,0,0.000000,reverse,23.980952,52
ex288,reverse,brgc_index,rev_gray_value,3,455,1,0.002198,reverse,116.949451,227
ex288,reverse,brgc_index,rev_gray_value,4,1365,0,0.000000,reverse,339.074725,682
ex288,reverse,brgc_index,rev_gray_value,5,3003,1,0.000333,reverse,707.978355,1500
ex288,reverse,brgc_index,rev_gray_value,6,5005,0,0.000000,reverse,1178.956643,2502
ex288,reverse,brgc_index,rev_gray_value,7,6435,1,0.000155,reverse,1561.899456,3217
ex288,reverse,brgc_index,rev_gray_value,8,6435,0,0.000000,reverse,1593.781507,3217
ex288,reverse,brgc_index,rev_gray_value,9,5005,0,0.000000,reverse,1234.278122,2502
ex288,reverse,brgc_index,rev_gray_value,10,3003,4,0.001332,reverse,724.597403,1501
ex288,reverse,brgc_index,rev_gray_value,11,1365,1,0.000733,reverse,323.594139,680
ex288,reverse,brgc_index,rev_gray_value,12,455,0,0.000000,reverse,110.307692,227
