case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,status,evidence_path,failure_reason,log_path,method_notes
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|rot5_low11_default_xor_correction_dag|rotated_state_default_word_plus_sparse_correction|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_two_level_decision_graph,,,,,,,,,,,,"official evaluate.py OK, but ADP 61272 does not beat current frontend target 20190; rotate=5; low_key_bits=11; outer_bits=2; default_rows=2048; correction_rows=4096",ex286-struct-r1,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/logs/ex286_r1_rot5_low11_default_xor_correction_abc_g_aig.evaluate.py.log,,,
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_onehot|outer_bits_0:12:1:10:9|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 25648 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:10:9; inner_bits=2:3:4:5:6:7:8:11; classes=32; group_nodes=61:74:70:72:66:61:78:63:73:80:83:73:80:79:80:68:82:75:75:82:80:69:80:82:69:71:61:74:75:58:63:59; total_group_nodes=2316; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 23775 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:12:1:10:9; inner_bits=2:3:4:5:6:7:8:11; classes=32; group_nodes=61:74:70:72:66:61:78:63:73:80:83:73:80:79:80:68:82:75:75:82:80:69:80:82:69:71:61:74:75:58:63:59; total_group_nodes=2316; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_tree|outer_bits_0:12:1:10:9|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 29336 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:12:1:10:9; inner_bits=2:3:4:5:6:7:8:11; classes=32; group_nodes=61:74:70:72:66:61:78:63:73:80:83:73:80:79:80:68:82:75:75:82:80:69:80:82:69:71:61:74:75:58:63:59; total_group_nodes=2316; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_onehot|outer_bits_0:12:1:10:9|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 25264 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:10:9; inner_bits=2:3:4:5:6:7:8:11; classes=32; group_nodes=62:75:71:72:67:62:79:64:73:80:83:73:81:80:81:69:83:76:76:83:81:70:81:83:70:71:62:75:75:57:63:60; total_group_nodes=2338; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 23715 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=case; bdd_share=group; outer_bits=0:12:1:10:9; inner_bits=2:3:4:5:6:7:8:11; classes=32; group_nodes=62:75:71:72:67:62:79:64:73:80:83:73:81:80:81:69:83:76:76:83:81:70:81:83:70:71:62:75:75:57:63:60; total_group_nodes=2338; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_tree|outer_bits_0:12:1:10:9|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 29564 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=tree; bdd_share=group; outer_bits=0:12:1:10:9; inner_bits=2:3:4:5:6:7:8:11; classes=32; group_nodes=62:75:71:72:67:62:79:64:73:80:83:73:81:80:81:69:83:76:76:83:81:70:81:83:70:71:62:75:75:57:63:60; total_group_nodes=2338; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.22080731391906738
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.22147202491760254
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.21806621551513672
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_onehot|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_onehot; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.21578621864318848
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_case_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_case; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.23147916793823242
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_case_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_case; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.24613571166992188
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_case_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_case; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.2392895221710205
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_case|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_case_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_case; source_area=1322; source_delay=17; source_adp=22474; evaluate_status=OK; runtime_sec=0.2321615219116211
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_case; source_area=1333; source_delay=17; source_adp=22661; evaluate_status=OK; runtime_sec=0.23232078552246094
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_case; source_area=1333; source_delay=17; source_adp=22661; evaluate_status=OK; runtime_sec=0.2447032928466797
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_case; source_area=1333; source_delay=17; source_adp=22661; evaluate_status=OK; runtime_sec=0.23786044120788574
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_case|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_case_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_case; source_area=1333; source_delay=17; source_adp=22661; evaluate_status=OK; runtime_sec=0.23324012756347656
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.2378368377685547
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.36741065979003906
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.21579623222351074
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_onehot; source_area=1345; source_delay=17; source_adp=22865; evaluate_status=OK; runtime_sec=0.21742033958435059
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.21766352653503418
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.22118616104125977
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.21797823905944824
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_onehot|outer_bits_0:11:1|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_11_1_onehot; source_area=1447; source_delay=16; source_adp=23152; evaluate_status=OK; runtime_sec=0.21826601028442383
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.21659255027770996
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.24925494194030762
