case,candidate_id,equivalent,area,delay,adp,notes,hypothesis,variant,verilog_path,aig_path,verified_truth,method_signature,official_status,reference_adp,runtime_sec,evaluate_log,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,method_notes
ex287,ex287_struct_r2_outside_in_shared_bdd_d16,1,1812,21,38052,order_name=outside_in; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7; bdd_nodes=1088; bounded low-delay direct BDD replay,non-PPT structural hypothesis,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/verilog/ex287_struct_r2_outside_in_shared_bdd_d16.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/aigs/ex287_struct_r2_outside_in_shared_bdd_d16.aig,1,ex287|non_PPT_structural_hypothesis|outside_in_shared_bdd_lowdelay|single_node_pool_with_yosys_abc_d16|yosys_abc_g_aig_d16|abc_xf_official_evaluate|full_word_bdd_roots,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/logs/ex287_struct_r2_outside_in_shared_bdd_d16.evaluate.py.log,ex287-struct-r2,unknown,14-bit Hamming-weight-preserving routing function represented as one shared decision graph with a frontend delay target.,raw shared BDD over outside_in variable order with Yosys internal ABC D16,single BDD node pool for all output roots; delay-targeted frontend synthesis attempts to rebalance low-area/high-delay direct BDD points,yosys_abc_g_aig_d16,,26880,0,0,
ex287,ex287_struct_r2_pairlate_shared_bdd_d16,1,2117,19,40223,order_name=pairlate; order=0:1:2:3:10:11:12:13:4:5:6:7:8:9; bdd_nodes=1215; bounded low-delay direct BDD replay,non-PPT structural hypothesis,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/verilog/ex287_struct_r2_pairlate_shared_bdd_d16.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/aigs/ex287_struct_r2_pairlate_shared_bdd_d16.aig,1,ex287|non_PPT_structural_hypothesis|pairlate_shared_bdd_lowdelay|single_node_pool_with_yosys_abc_d16|yosys_abc_g_aig_d16|abc_xf_official_evaluate|full_word_bdd_roots,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/logs/ex287_struct_r2_pairlate_shared_bdd_d16.evaluate.py.log,ex287-struct-r2,unknown,14-bit Hamming-weight-preserving routing function represented as one shared decision graph with a frontend delay target.,raw shared BDD over pairlate variable order with Yosys internal ABC D16,single BDD node pool for all output roots; delay-targeted frontend synthesis attempts to rebalance low-area/high-delay direct BDD points,yosys_abc_g_aig_d16,,26880,0,0,
ex287,ex287_struct_r2_rand1240_shared_bdd_d16,1,2014,20,40280,order_name=rand1240; order=3:13:12:10:11:1:0:2:8:5:9:7:4:6; bdd_nodes=1240; bounded low-delay direct BDD replay,non-PPT structural hypothesis,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/verilog/ex287_struct_r2_rand1240_shared_bdd_d16.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/aigs/ex287_struct_r2_rand1240_shared_bdd_d16.aig,1,ex287|non_PPT_structural_hypothesis|rand1240_shared_bdd_lowdelay|single_node_pool_with_yosys_abc_d16|yosys_abc_g_aig_d16|abc_xf_official_evaluate|full_word_bdd_roots,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/logs/ex287_struct_r2_rand1240_shared_bdd_d16.evaluate.py.log,ex287-struct-r2,unknown,14-bit Hamming-weight-preserving routing function represented as one shared decision graph with a frontend delay target.,raw shared BDD over rand1240 variable order with Yosys internal ABC D16,single BDD node pool for all output roots; delay-targeted frontend synthesis attempts to rebalance low-area/high-delay direct BDD points,yosys_abc_g_aig_d16,,26880,0,0,
ex287,ex287_struct_r2_priority_spill_residual_bdd,1,16053,41,658173,base_exact_rows=73/16384; residual_bdd_nodes=10676; spill_order=8:9:11:10:3:12:4:5:6:7:2:13:0:1,non-PPT structural hypothesis,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/verilog/ex287_struct_r2_priority_spill_residual_bdd.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/aigs/ex287_struct_r2_priority_spill_residual_bdd.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|priority_spill_collision_residual_bdd|shared_home_bucket_priority_state_plus_exact_residual_roots|yosys_abc_g_aig|abc_xf_official_evaluate|priority_base_xor_residual,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/logs/ex287_struct_r2_priority_spill_residual_bdd.evaluate.py.log,ex287-struct-r2,unknown,Conservative home-bucket collision resolver with deterministic spill state plus exact correction.,priority-spill routing base XOR shared residual BDD,one shared base state for home/collision predicates; one residual BDD node pool for all output corrections,yosys_abc_g_aig,,26880,0,0,
ex287,ex287_struct_r3_pairorient_omitp6_outside_in,1,1262,31,39122,omit_pair=6; order=outside_in; bdd_nodes=767; orientation_conflicts=0; abc_delay=,output image constraint reconstruction,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/verilog/ex287_struct_r3_pairorient_omitp6_outside_in.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/aigs/ex287_struct_r3_pairorient_omitp6_outside_in.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|output_pair_orientation_weight_reconstruction|omit_pair_count_from_popcount_6|yosys_abc_g_aig|abc_xf_official_evaluate|adjacent_pair_fields,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/logs/ex287_struct_r3_pairorient_omitp6_outside_in.evaluate.py.log,ex287-struct-r3,unknown,Adjacent output pairs share a global mixed-pair orientation; six pair-count fields plus Hamming weight reconstruct the seventh.,"BDD fields for orientation and six adjacent pair counts, with the omitted pair count reconstructed from popcount",one BDD node pool for compact field bits; arithmetic Hamming-weight reconstruction removes one pair-count field,yosys_abc_g_aig,,26880,0,0,
ex287,ex287_struct_r3_pairorient_omitp0_outside_in,1,1273,32,40736,omit_pair=0; order=outside_in; bdd_nodes=770; orientation_conflicts=0; abc_delay=,output image constraint reconstruction,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/verilog/ex287_struct_r3_pairorient_omitp0_outside_in.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/aigs/ex287_struct_r3_pairorient_omitp0_outside_in.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|output_pair_orientation_weight_reconstruction|omit_pair_count_from_popcount_0|yosys_abc_g_aig|abc_xf_official_evaluate|adjacent_pair_fields,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/logs/ex287_struct_r3_pairorient_omitp0_outside_in.evaluate.py.log,ex287-struct-r3,unknown,Adjacent output pairs share a global mixed-pair orientation; six pair-count fields plus Hamming weight reconstruct the seventh.,"BDD fields for orientation and six adjacent pair counts, with the omitted pair count reconstructed from popcount",one BDD node pool for compact field bits; arithmetic Hamming-weight reconstruction removes one pair-count field,yosys_abc_g_aig,,26880,0,0,
ex287,ex287_struct_r3_pairorient_omitp6_outside_in_d16,1,1262,31,39122,omit_pair=6; order=outside_in; bdd_nodes=767; orientation_conflicts=0; abc_delay=16,output image constraint reconstruction,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/verilog/ex287_struct_r3_pairorient_omitp6_outside_in_d16.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/aigs/ex287_struct_r3_pairorient_omitp6_outside_in_d16.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|output_pair_orientation_weight_reconstruction|omit_pair_count_from_popcount_6|yosys_abc_g_aig_d16|abc_xf_official_evaluate|adjacent_pair_fields,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/logs/ex287_struct_r3_pairorient_omitp6_outside_in_d16.evaluate.py.log,ex287-struct-r3,unknown,Adjacent output pairs share a global mixed-pair orientation; six pair-count fields plus Hamming weight reconstruct the seventh.,"BDD fields for orientation and six adjacent pair counts, with the omitted pair count reconstructed from popcount",one BDD node pool for compact field bits; arithmetic Hamming-weight reconstruction removes one pair-count field,yosys_abc_g_aig_d16,,26880,0,0,
ex287,ex287_struct_r3_pairorient_omitp6_outside_in_d20,1,1262,31,39122,omit_pair=6; order=outside_in; bdd_nodes=767; orientation_conflicts=0; abc_delay=20,output image constraint reconstruction,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/verilog/ex287_struct_r3_pairorient_omitp6_outside_in_d20.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/aigs/ex287_struct_r3_pairorient_omitp6_outside_in_d20.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|output_pair_orientation_weight_reconstruction|omit_pair_count_from_popcount_6|yosys_abc_g_aig_d20|abc_xf_official_evaluate|adjacent_pair_fields,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/logs/ex287_struct_r3_pairorient_omitp6_outside_in_d20.evaluate.py.log,ex287-struct-r3,unknown,Adjacent output pairs share a global mixed-pair orientation; six pair-count fields plus Hamming weight reconstruct the seventh.,"BDD fields for orientation and six adjacent pair counts, with the omitted pair count reconstructed from popcount",one BDD node pool for compact field bits; arithmetic Hamming-weight reconstruction removes one pair-count field,yosys_abc_g_aig_d20,,26880,0,0,
ex287,ex287_struct_r3_twohot_pair_unanimity_outside_in_residual,1,4095,67,274365,variant=pair_unanimity; order=outside_in; base_exact_rows=106/16384; residual_bdd_nodes=1433,two-hot collision-lift,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/verilog/ex287_struct_r3_twohot_pair_unanimity_outside_in_residual.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/aigs/ex287_struct_r3_twohot_pair_unanimity_outside_in_residual.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|twohot_collision_lift_pair_unanimity|pair_consensus_base_plus_exact_residual|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_residual_xor,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/logs/ex287_struct_r3_twohot_pair_unanimity_outside_in_residual.evaluate.py.log,ex287-struct-r3,unknown,Exact weight-2 map is lifted into a non-XOR pair-consensus base; one shared BDD supplies the exact higher-order residual.,two-hot pair-score threshold base with exact residual BDD,shared pair score cones across outputs plus one residual BDD node pool,yosys_abc_g_aig,,26880,0,0,
ex287,ex287_struct_r3_twohot_pair_unanimity_pairlate_residual,1,4176,68,283968,variant=pair_unanimity; order=pairlate; base_exact_rows=106/16384; residual_bdd_nodes=1456,two-hot collision-lift,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/verilog/ex287_struct_r3_twohot_pair_unanimity_pairlate_residual.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/aigs/ex287_struct_r3_twohot_pair_unanimity_pairlate_residual.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|twohot_collision_lift_pair_unanimity|pair_consensus_base_plus_exact_residual|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_residual_xor,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r3/ex287/logs/ex287_struct_r3_twohot_pair_unanimity_pairlate_residual.evaluate.py.log,ex287-struct-r3,unknown,Exact weight-2 map is lifted into a non-XOR pair-consensus base; one shared BDD supplies the exact higher-order residual.,two-hot pair-score threshold base with exact residual BDD,shared pair score cones across outputs plus one residual BDD node pool,yosys_abc_g_aig,,26880,0,0,
ex286,ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_onehot,1,1468,18,26424,,hamming_weight_preserving_lossy_routing_normalizer,outer_bitset_symcof_dc_bdd_3o_f00_twohot_image_cluster_onehot/best_new_outer3_by_group_nodes/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_onehot.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_onehot.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_twohot_image_cluster_onehot|outer_bits_0:1:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_onehot.evaluate.py.log,subagent-ex286-bdd,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with changed outer decision variables and invalid-key DC policy.,"pair-symmetry canonical key, explicit outer cofactor set, and per-class shared BDD roots","known input symmetries (4,5),(6,7); selected outer keys screened by BDD node count; mux_style=onehot",Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_onehot.yosys.log,20190,0,0,"pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:10; inner_bits=2:3:4:5:6:7:8:9:11:12; classes=8; group_nodes=148:152:153:145:153:152:153:148; total_group_nodes=1204; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer3_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs; evaluate_status=OK; runtime_sec=0.22507071495056152"
ex286,ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_case,1,1464,18,26352,,hamming_weight_preserving_lossy_routing_normalizer,outer_bitset_symcof_dc_bdd_3o_f00_twohot_image_cluster_case/best_new_outer3_by_group_nodes/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_case.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_case.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_twohot_image_cluster_case|outer_bits_0:1:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_case.evaluate.py.log,subagent-ex286-bdd,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with changed outer decision variables and invalid-key DC policy.,"pair-symmetry canonical key, explicit outer cofactor set, and per-class shared BDD roots","known input symmetries (4,5),(6,7); selected outer keys screened by BDD node count; mux_style=case",Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_case.yosys.log,20190,0,0,"pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:1:10; inner_bits=2:3:4:5:6:7:8:9:11:12; classes=8; group_nodes=148:152:153:145:153:152:153:148; total_group_nodes=1204; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer3_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs; evaluate_status=OK; runtime_sec=0.22666192054748535"
ex286,ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_tree,1,1557,19,29583,,hamming_weight_preserving_lossy_routing_normalizer,outer_bitset_symcof_dc_bdd_3o_f00_twohot_image_cluster_tree/best_new_outer3_by_group_nodes/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/verilog/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_tree.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/aigs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_tree.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_twohot_image_cluster_tree|outer_bits_0:1:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_tree.evaluate.py.log,subagent-ex286-bdd,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with changed outer decision variables and invalid-key DC policy.,"pair-symmetry canonical key, explicit outer cofactor set, and per-class shared BDD roots","known input symmetries (4,5),(6,7); selected outer keys screened by BDD node count; mux_style=tree",Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_twohot_image_cluster_0_1_10_tree.yosys.log,20190,0,0,"pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:10; inner_bits=2:3:4:5:6:7:8:9:11:12; classes=8; group_nodes=148:152:153:145:153:152:153:148; total_group_nodes=1204; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer3_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs; evaluate_status=OK; runtime_sec=0.22475576400756836"
