case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig.aig,1,1,1,362,25,9050,6840,1.323099,1,0,0.544,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d9.aig,1,1,1,362,24,8688,6840,1.270175,1,0,0.648,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11.aig,1,1,1,362,24,8688,6840,1.270175,1,0,0.644,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13.aig,1,1,1,362,24,8688,6840,1.270175,1,0,0.645,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d15,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d15.aig,1,1,1,362,24,8688,6840,1.270175,1,0,0.644,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d18.aig,1,1,1,362,24,8688,6840,1.270175,1,0,0.643,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,1,1,1,364,24,8736,6840,1.277193,1,0,0.505,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9.aig,1,1,1,364,24,8736,6840,1.277193,1,0,1.019,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11.aig,1,1,1,364,24,8736,6840,1.277193,1,0,1.832,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d13.aig,1,1,1,364,24,8736,6840,1.277193,1,0,1.299,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d15,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d15.aig,1,1,1,364,24,8736,6840,1.277193,1,0,1.471,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d15
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,1,1,1,362,25,9050,6840,1.323099,1,0,1.847,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d9,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d9.aig,1,1,1,361,26,9386,6840,1.372222,1,0,1.051,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11.aig,1,1,1,361,26,9386,6840,1.372222,1,0,1.742,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,1,1,1,361,26,9386,6840,1.372222,1,0,1.717,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d15,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d15.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.648,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d18.aig,1,1,1,361,26,9386,6840,1.372222,1,0,0.646,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,1,1,1,365,26,9490,6840,1.387427,1,0,0.508,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d9.aig,1,1,1,365,26,9490,6840,1.387427,1,0,0.508,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d11.aig,1,1,1,365,26,9490,6840,1.387427,1,0,0.510,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d13.aig,1,1,1,365,26,9490,6840,1.387427,1,0,0.506,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d15,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d15.aig,1,1,1,365,26,9490,6840,1.387427,1,0,0.507,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d15
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,1,1,1,359,27,9693,6840,1.417105,1,0,0.515,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d9,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d9.aig,1,1,1,360,26,9360,6840,1.368421,1,0,0.626,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d11.aig,1,1,1,360,26,9360,6840,1.368421,1,0,0.622,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,1,1,1,360,26,9360,6840,1.368421,1,0,0.623,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d15,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d15.aig,1,1,1,360,26,9360,6840,1.368421,1,0,0.623,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d18.aig,1,1,1,360,26,9360,6840,1.368421,1,0,0.622,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,354,28,9912,6840,1.449123,1,0,0.515,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9.aig,1,1,1,354,28,9912,6840,1.449123,1,0,0.513,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11.aig,1,1,1,354,28,9912,6840,1.449123,1,0,0.518,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13.aig,1,1,1,354,28,9912,6840,1.449123,1,0,0.518,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15.aig,1,1,1,354,28,9912,6840,1.449123,1,0,0.508,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d15
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,1,1,1,354,28,9912,6840,1.449123,1,0,0.529,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.aig,1,1,1,356,28,9968,6840,1.457310,1,0,0.655,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11.aig,1,1,1,356,28,9968,6840,1.457310,1,0,0.660,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,1,1,1,356,28,9968,6840,1.457310,1,0,0.656,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15.aig,1,1,1,356,28,9968,6840,1.457310,1,0,0.662,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18.aig,1,1,1,356,28,9968,6840,1.457310,1,0,0.654,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,357,26,9282,6840,1.357018,1,0,0.519,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9.aig,1,1,1,357,26,9282,6840,1.357018,1,0,0.514,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d9
