case,candidate_id,parent_id,source,tool_chain,aig_path,area,delay,adp,equivalent,runtime_sec,notes
ex285,ex285_abc_dc2,ex285_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_dc2/ex285_abc_dc2.aig,6605,17,112285,1,0.403,abc portfolio flow
ex285,ex285_abc_dch,ex285_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_dch/ex285_abc_dch.aig,6471,16,103536,1,1.053,abc portfolio flow
ex285,ex285_abc_dc2_dch,ex285_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_dc2_dch/ex285_abc_dc2_dch.aig,6356,16,101696,1,1.040,abc portfolio flow
ex285,ex285_abc_dch_dc2,ex285_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_dch_dc2/ex285_abc_dch_dc2.aig,6348,17,107916,1,1.200,abc portfolio flow
ex285,ex285_abc_dc2_rw,ex285_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_dc2_rw/ex285_abc_dc2_rw.aig,6465,17,109905,1,0.493,abc portfolio flow
ex285,ex285_abc_dch_rw,ex285_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_dch_rw/ex285_abc_dch_rw.aig,6391,16,102256,1,1.099,abc portfolio flow
ex285,ex285_abc_src_rw,ex285_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_src_rw/ex285_abc_src_rw.aig,6926,28,193928,1,0.328,abc portfolio flow
ex285,ex285_abc_src_rws,ex285_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_src_rws/ex285_abc_src_rws.aig,6834,28,191352,1,0.520,abc portfolio flow
ex285,ex285_abc_delay_try,ex285_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex285/abc_delay_try/ex285_abc_delay_try.aig,6484,17,110228,1,0.857,abc portfolio flow
ex286,ex286_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex286.aig,11289,27,304803,1,0.201,from baseline directory
ex286,ex286_abc_resyn,ex286_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_resyn/ex286_abc_resyn.aig,8565,21,179865,1,0.452,abc portfolio flow
ex286,ex286_abc_resyn2,ex286_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_resyn2/ex286_abc_resyn2.aig,8359,21,175539,1,0.555,abc portfolio flow
ex286,ex286_abc_resyn2a,ex286_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_resyn2a/ex286_abc_resyn2a.aig,8563,21,179823,1,0.466,abc portfolio flow
ex286,ex286_abc_resyn3,ex286_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_resyn3/ex286_abc_resyn3.aig,9262,22,203764,1,0.373,abc portfolio flow
ex286,ex286_abc_compress2,ex286_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_compress2/ex286_abc_compress2.aig,8333,21,174993,1,0.500,abc portfolio flow
ex286,ex286_abc_resyn2rs,ex286_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_resyn2rs/ex286_abc_resyn2rs.aig,8183,20,163660,1,1.407,abc portfolio flow
ex286,ex286_abc_compress2rs,ex286_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_compress2rs/ex286_abc_compress2rs.aig,8158,20,163160,1,0.982,abc portfolio flow
ex286,ex286_abc_dc2,ex286_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_dc2/ex286_abc_dc2.aig,8201,17,139417,1,0.491,abc portfolio flow
ex286,ex286_abc_dch,ex286_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_dch/ex286_abc_dch.aig,8056,17,136952,1,1.386,abc portfolio flow
ex286,ex286_abc_dc2_dch,ex286_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_dc2_dch/ex286_abc_dc2_dch.aig,7886,17,134062,1,1.383,abc portfolio flow
ex286,ex286_abc_dch_dc2,ex286_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_dch_dc2/ex286_abc_dch_dc2.aig,7904,17,134368,1,1.626,abc portfolio flow
ex286,ex286_abc_dc2_rw,ex286_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_dc2_rw/ex286_abc_dc2_rw.aig,8055,17,136935,1,0.609,abc portfolio flow
ex286,ex286_abc_dch_rw,ex286_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_dch_rw/ex286_abc_dch_rw.aig,7972,17,135524,1,1.495,abc portfolio flow
ex286,ex286_abc_src_rw,ex286_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_src_rw/ex286_abc_src_rw.aig,8592,29,249168,1,0.399,abc portfolio flow
ex286,ex286_abc_src_rws,ex286_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_src_rws/ex286_abc_src_rws.aig,8452,29,245108,1,0.666,abc portfolio flow
ex286,ex286_abc_delay_try,ex286_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex286/abc_delay_try/ex286_abc_delay_try.aig,8077,17,137309,1,0.684,abc portfolio flow
ex287,ex287_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex287.aig,21536,31,667616,1,0.278,from baseline directory
ex287,ex287_abc_resyn,ex287_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_resyn/ex287_abc_resyn.aig,16347,24,392328,1,0.707,abc portfolio flow
ex287,ex287_abc_resyn2,ex287_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_resyn2/ex287_abc_resyn2.aig,15978,22,351516,1,0.932,abc portfolio flow
ex287,ex287_abc_resyn2a,ex287_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_resyn2a/ex287_abc_resyn2a.aig,16374,24,392976,1,0.869,abc portfolio flow
ex287,ex287_abc_resyn3,ex287_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_resyn3/ex287_abc_resyn3.aig,17295,24,415080,1,0.724,abc portfolio flow
ex287,ex287_abc_compress2,ex287_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_compress2/ex287_abc_compress2.aig,15945,24,382680,1,0.875,abc portfolio flow
ex287,ex287_abc_resyn2rs,ex287_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_resyn2rs/ex287_abc_resyn2rs.aig,15523,22,341506,1,2.417,abc portfolio flow
ex287,ex287_abc_compress2rs,ex287_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_compress2rs/ex287_abc_compress2rs.aig,15481,22,340582,1,2.265,abc portfolio flow
ex287,ex287_abc_dc2,ex287_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_dc2/ex287_abc_dc2.aig,15511,18,279198,1,0.880,abc portfolio flow
ex287,ex287_abc_dch,ex287_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_dch/ex287_abc_dch.aig,15219,18,273942,1,2.988,abc portfolio flow
ex287,ex287_abc_dc2_dch,ex287_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_dc2_dch/ex287_abc_dc2_dch.aig,14934,18,268812,1,2.950,abc portfolio flow
ex287,ex287_abc_dch_dc2,ex287_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_dch_dc2/ex287_abc_dch_dc2.aig,14913,18,268434,1,3.448,abc portfolio flow
ex287,ex287_abc_dc2_rw,ex287_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_dc2_rw/ex287_abc_dc2_rw.aig,15241,18,274338,1,1.091,abc portfolio flow
ex287,ex287_abc_dch_rw,ex287_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_dch_rw/ex287_abc_dch_rw.aig,15068,18,271224,1,3.181,abc portfolio flow
ex287,ex287_abc_src_rw,ex287_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_src_rw/ex287_abc_src_rw.aig,16423,32,525536,1,0.662,abc portfolio flow
ex287,ex287_abc_src_rws,ex287_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_src_rws/ex287_abc_src_rws.aig,16091,32,514912,1,1.432,abc portfolio flow
ex287,ex287_abc_delay_try,ex287_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex287/abc_delay_try/ex287_abc_delay_try.aig,15292,18,275256,1,1.208,abc portfolio flow
ex288,ex288_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex288.aig,35493,32,1135776,1,0.562,from baseline directory
ex288,ex288_abc_resyn,ex288_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_resyn/ex288_abc_resyn.aig,26504,23,609592,1,1.230,abc portfolio flow
ex288,ex288_abc_resyn2,ex288_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_resyn2/ex288_abc_resyn2.aig,25991,23,597793,1,1.585,abc portfolio flow
ex288,ex288_abc_resyn2a,ex288_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_resyn2a/ex288_abc_resyn2a.aig,26546,23,610558,1,1.355,abc portfolio flow
ex288,ex288_abc_resyn3,ex288_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_resyn3/ex288_abc_resyn3.aig,28131,25,703275,1,1.268,abc portfolio flow
ex288,ex288_abc_compress2,ex288_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_compress2/ex288_abc_compress2.aig,25958,23,597034,1,1.496,abc portfolio flow
ex288,ex288_abc_resyn2rs,ex288_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_resyn2rs/ex288_abc_resyn2rs.aig,25264,23,581072,1,4.149,abc portfolio flow
ex288,ex288_abc_compress2rs,ex288_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_compress2rs/ex288_abc_compress2rs.aig,25232,23,580336,1,4.080,abc portfolio flow
ex288,ex288_abc_dc2,ex288_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_dc2/ex288_abc_dc2.aig,25213,20,504260,1,1.574,abc portfolio flow
ex288,ex288_abc_dch,ex288_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_dch/ex288_abc_dch.aig,24844,19,472036,1,5.952,abc portfolio flow
ex288,ex288_abc_dc2_dch,ex288_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_dc2_dch/ex288_abc_dc2_dch.aig,24328,19,462232,1,5.711,abc portfolio flow
ex288,ex288_abc_dch_dc2,ex288_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_dch_dc2/ex288_abc_dch_dc2.aig,24440,20,488800,1,6.752,abc portfolio flow
ex288,ex288_abc_dc2_rw,ex288_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_dc2_rw/ex288_abc_dc2_rw.aig,24786,20,495720,1,1.879,abc portfolio flow
ex288,ex288_abc_dch_rw,ex288_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_dch_rw/ex288_abc_dch_rw.aig,24621,19,467799,1,6.300,abc portfolio flow
ex288,ex288_abc_src_rw,ex288_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_src_rw/ex288_abc_src_rw.aig,26581,33,877173,1,1.214,abc portfolio flow
ex288,ex288_abc_src_rws,ex288_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_src_rws/ex288_abc_src_rws.aig,26070,31,808170,1,2.692,abc portfolio flow
ex288,ex288_abc_delay_try,ex288_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex288/abc_delay_try/ex288_abc_delay_try.aig,24886,20,497720,1,2.131,abc portfolio flow
ex289,ex289_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex289.aig,46977,33,1550241,1,1.163,from baseline directory
ex289,ex289_abc_resyn,ex289_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_resyn/ex289_abc_resyn.aig,34446,23,792258,1,2.053,abc portfolio flow
ex289,ex289_abc_resyn2,ex289_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_resyn2/ex289_abc_resyn2.aig,33535,23,771305,1,2.531,abc portfolio flow
ex289,ex289_abc_resyn2a,ex289_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_resyn2a/ex289_abc_resyn2a.aig,34427,23,791821,1,2.232,abc portfolio flow
ex289,ex289_abc_resyn3,ex289_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_resyn3/ex289_abc_resyn3.aig,36326,24,871824,1,2.173,abc portfolio flow
ex289,ex289_abc_compress2,ex289_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_compress2/ex289_abc_compress2.aig,33458,23,769534,1,2.425,abc portfolio flow
ex289,ex289_abc_resyn2rs,ex289_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_resyn2rs/ex289_abc_resyn2rs.aig,32735,23,752905,1,6.045,abc portfolio flow
ex289,ex289_abc_compress2rs,ex289_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_compress2rs/ex289_abc_compress2rs.aig,32641,23,750743,1,5.859,abc portfolio flow
ex289,ex289_abc_dc2,ex289_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_dc2/ex289_abc_dc2.aig,32618,20,652360,1,2.507,abc portfolio flow
ex289,ex289_abc_dch,ex289_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_dch/ex289_abc_dch.aig,31938,19,606822,1,9.299,abc portfolio flow
ex289,ex289_abc_dc2_dch,ex289_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_dc2_dch/ex289_abc_dc2_dch.aig,31337,19,595403,1,9.230,abc portfolio flow
ex289,ex289_abc_dch_dc2,ex289_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_dch_dc2/ex289_abc_dch_dc2.aig,31359,19,595821,1,10.258,abc portfolio flow
ex289,ex289_abc_dc2_rw,ex289_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_dc2_rw/ex289_abc_dc2_rw.aig,32050,20,641000,1,2.950,abc portfolio flow
ex289,ex289_abc_dch_rw,ex289_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_dch_rw/ex289_abc_dch_rw.aig,31658,19,601502,1,9.615,abc portfolio flow
ex289,ex289_abc_src_rw,ex289_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_src_rw/ex289_abc_src_rw.aig,34483,34,1172422,1,2.031,abc portfolio flow
ex289,ex289_abc_src_rws,ex289_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_src_rws/ex289_abc_src_rws.aig,33797,34,1149098,1,4.041,abc portfolio flow
ex289,ex289_abc_delay_try,ex289_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex289/abc_delay_try/ex289_abc_delay_try.aig,32181,20,643620,1,3.227,abc portfolio flow
ex290,ex290_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex290.aig,14895,30,446850,1,0.157,from baseline directory
ex290,ex290_abc_resyn,ex290_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_resyn/ex290_abc_resyn.aig,11521,21,241941,1,0.458,abc portfolio flow
ex290,ex290_abc_resyn2,ex290_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_resyn2/ex290_abc_resyn2.aig,11322,20,226440,1,0.603,abc portfolio flow
ex290,ex290_abc_resyn2a,ex290_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_resyn2a/ex290_abc_resyn2a.aig,11550,21,242550,1,0.505,abc portfolio flow
ex290,ex290_abc_resyn3,ex290_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_resyn3/ex290_abc_resyn3.aig,12337,23,283751,1,0.459,abc portfolio flow
ex290,ex290_abc_compress2,ex290_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_compress2/ex290_abc_compress2.aig,11313,20,226260,1,0.580,abc portfolio flow
ex290,ex290_abc_resyn2rs,ex290_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_resyn2rs/ex290_abc_resyn2rs.aig,11074,20,221480,1,1.533,abc portfolio flow
ex290,ex290_abc_compress2rs,ex290_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_compress2rs/ex290_abc_compress2rs.aig,11063,20,221260,1,1.505,abc portfolio flow
ex290,ex290_abc_dc2,ex290_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_dc2/ex290_abc_dc2.aig,11011,18,198198,1,0.583,abc portfolio flow
ex290,ex290_abc_dch,ex290_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_dch/ex290_abc_dch.aig,10795,17,183515,1,1.737,abc portfolio flow
ex290,ex290_abc_dc2_dch,ex290_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_dc2_dch/ex290_abc_dc2_dch.aig,10649,17,181033,1,1.733,abc portfolio flow
ex290,ex290_abc_dch_dc2,ex290_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_dch_dc2/ex290_abc_dch_dc2.aig,10663,17,181271,1,2.055,abc portfolio flow
ex290,ex290_abc_dc2_rw,ex290_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_dc2_rw/ex290_abc_dc2_rw.aig,10808,18,194544,1,0.723,abc portfolio flow
ex290,ex290_abc_dch_rw,ex290_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_dch_rw/ex290_abc_dch_rw.aig,10694,17,181798,1,1.869,abc portfolio flow
ex290,ex290_abc_src_rw,ex290_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_src_rw/ex290_abc_src_rw.aig,11495,29,333355,1,0.443,abc portfolio flow
ex290,ex290_abc_src_rws,ex290_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_src_rws/ex290_abc_src_rws.aig,11307,29,327903,1,0.963,abc portfolio flow
ex290,ex290_abc_delay_try,ex290_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex290/abc_delay_try/ex290_abc_delay_try.aig,10857,18,195426,1,0.834,abc portfolio flow
ex291,ex291_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex291.aig,22942,29,665318,1,0.210,from baseline directory
ex291,ex291_abc_resyn,ex291_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_resyn/ex291_abc_resyn.aig,17370,22,382140,1,0.659,abc portfolio flow
ex291,ex291_abc_resyn2,ex291_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_resyn2/ex291_abc_resyn2.aig,17119,21,359499,1,0.882,abc portfolio flow
ex291,ex291_abc_resyn2a,ex291_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_resyn2a/ex291_abc_resyn2a.aig,17436,22,383592,1,0.738,abc portfolio flow
ex291,ex291_abc_resyn3,ex291_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_resyn3/ex291_abc_resyn3.aig,18375,23,422625,1,0.683,abc portfolio flow
ex291,ex291_abc_compress2,ex291_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_compress2/ex291_abc_compress2.aig,17109,21,359289,1,0.864,abc portfolio flow
ex291,ex291_abc_resyn2rs,ex291_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_resyn2rs/ex291_abc_resyn2rs.aig,16678,21,350238,1,2.406,abc portfolio flow
ex291,ex291_abc_compress2rs,ex291_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_compress2rs/ex291_abc_compress2rs.aig,16664,22,366608,1,2.359,abc portfolio flow
ex291,ex291_abc_dc2,ex291_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_dc2/ex291_abc_dc2.aig,16575,19,314925,1,0.848,abc portfolio flow
ex291,ex291_abc_dch,ex291_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_dch/ex291_abc_dch.aig,16311,18,293598,1,3.012,abc portfolio flow
ex291,ex291_abc_dc2_dch,ex291_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_dc2_dch/ex291_abc_dc2_dch.aig,16020,18,288360,1,2.986,abc portfolio flow
ex291,ex291_abc_dch_dc2,ex291_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_dch_dc2/ex291_abc_dch_dc2.aig,16056,18,289008,1,3.521,abc portfolio flow
ex291,ex291_abc_dc2_rw,ex291_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_dc2_rw/ex291_abc_dc2_rw.aig,16279,19,309301,1,1.074,abc portfolio flow
ex291,ex291_abc_dch_rw,ex291_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_dch_rw/ex291_abc_dch_rw.aig,16156,18,290808,1,3.247,abc portfolio flow
ex291,ex291_abc_src_rw,ex291_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_src_rw/ex291_abc_src_rw.aig,17338,29,502802,1,0.609,abc portfolio flow
ex291,ex291_abc_src_rws,ex291_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_src_rws/ex291_abc_src_rws.aig,17015,29,493435,1,1.426,abc portfolio flow
ex291,ex291_abc_delay_try,ex291_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex291/abc_delay_try/ex291_abc_delay_try.aig,16344,19,310536,1,1.240,abc portfolio flow
ex292,ex292_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex292.aig,33699,31,1044669,1,0.338,from baseline directory
ex292,ex292_abc_resyn,ex292_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_resyn/ex292_abc_resyn.aig,24954,23,573942,1,0.954,abc portfolio flow
ex292,ex292_abc_resyn2,ex292_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_resyn2/ex292_abc_resyn2.aig,24618,22,541596,1,1.273,abc portfolio flow
ex292,ex292_abc_resyn2a,ex292_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_resyn2a/ex292_abc_resyn2a.aig,25014,23,575322,1,1.060,abc portfolio flow
ex292,ex292_abc_resyn3,ex292_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_resyn3/ex292_abc_resyn3.aig,26526,24,636624,1,0.972,abc portfolio flow
ex292,ex292_abc_compress2,ex292_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_compress2/ex292_abc_compress2.aig,24585,23,565455,1,1.218,abc portfolio flow
ex292,ex292_abc_resyn2rs,ex292_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_resyn2rs/ex292_abc_resyn2rs.aig,24076,22,529672,1,3.716,abc portfolio flow
ex292,ex292_abc_compress2rs,ex292_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_compress2rs/ex292_abc_compress2rs.aig,24057,23,553311,1,3.630,abc portfolio flow
ex292,ex292_abc_dc2,ex292_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_dc2/ex292_abc_dc2.aig,23963,18,431334,1,1.285,abc portfolio flow
ex292,ex292_abc_dch,ex292_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_dch/ex292_abc_dch.aig,23555,18,423990,1,4.984,abc portfolio flow
ex292,ex292_abc_dc2_dch,ex292_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_dc2_dch/ex292_abc_dc2_dch.aig,23171,18,417078,1,4.871,abc portfolio flow
ex292,ex292_abc_dch_dc2,ex292_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_dch_dc2/ex292_abc_dch_dc2.aig,23254,18,418572,1,5.688,abc portfolio flow
ex292,ex292_abc_dc2_rw,ex292_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_dc2_rw/ex292_abc_dc2_rw.aig,23541,18,423738,1,1.598,abc portfolio flow
ex292,ex292_abc_dch_rw,ex292_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_dch_rw/ex292_abc_dch_rw.aig,23352,18,420336,1,5.702,abc portfolio flow
ex292,ex292_abc_src_rw,ex292_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_src_rw/ex292_abc_src_rw.aig,24956,31,773636,1,0.934,abc portfolio flow
ex292,ex292_abc_src_rws,ex292_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_src_rws/ex292_abc_src_rws.aig,24518,31,760058,1,2.302,abc portfolio flow
ex292,ex292_abc_delay_try,ex292_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex292/abc_delay_try/ex292_abc_delay_try.aig,23670,18,426060,1,1.840,abc portfolio flow
ex293,ex293_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex293.aig,46739,31,1448909,1,0.703,from baseline directory
