case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,notes
ex202,ex202_bf16_exp10_best_shape_no_sign_plain_init_one,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,best_shape_no_sign_plain_init_one,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_plain_init_one.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_plain_init_one.aig,1,1,3786,17,64362,current best sign_exp mode-word field shape without output sign; style=plain; init_one=True; skip=False
ex202,ex202_bf16_exp10_best_shape_no_sign_plain_skip_one,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,best_shape_no_sign_plain_skip_one,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_plain_skip_one.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_plain_skip_one.aig,1,1,3819,17,64923,current best sign_exp mode-word field shape without output sign; style=plain; init_one=True; skip=True
ex202,ex202_bf16_exp10_best_shape_no_sign_casez_runs,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,best_shape_no_sign_casez_runs,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_no_sign_casez_runs.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_no_sign_casez_runs.aig,1,1,4317,24,103608,current best sign_exp mode-word field shape without output sign; style=casez_runs; init_one=False; skip=False
ex202,ex202_bf16_exp10_best_shape_sign_full_assign,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,best_shape_sign_full_assign,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_sign_full_assign.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_sign_full_assign.aig,1,1,3702,16,59232,current-best mode-word field shape; include_sign_assignments=True
ex202,ex202_bf16_exp10_best_shape_sign_init_only,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,best_shape_sign_init_only,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_best_shape_sign_init_only.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_best_shape_sign_init_only.aig,1,1,3786,17,64362,current-best mode-word field shape; include_sign_assignments=False
ex202,ex202_bf16_exp10_default_se07d_m00,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m00,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m00.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m00.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 00 word 3fe4
ex202,ex202_bf16_exp10_default_se07d_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 01 word 3fe5
ex202,ex202_bf16_exp10_default_se07d_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 02 word 3fe6
ex202,ex202_bf16_exp10_default_se07d_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 04 word 3fe8
ex202,ex202_bf16_exp10_default_se07d_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 08 word 3fec
ex202,ex202_bf16_exp10_default_se07d_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 10 word 3ff5
ex202,ex202_bf16_exp10_default_se07d_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 20 word 4003
ex202,ex202_bf16_exp10_default_se07d_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 30 word 400d
ex202,ex202_bf16_exp10_default_se07d_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 40 word 4018
ex202,ex202_bf16_exp10_default_se07d_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 50 word 4023
ex202,ex202_bf16_exp10_default_se07d_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 60 word 402f
ex202,ex202_bf16_exp10_default_se07d_m70,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m70.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 70 word 403c
ex202,ex202_bf16_exp10_default_se07d_m7f,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07d_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07d_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07d_m7f.aig,1,1,3702,16,59232,current best shape with sign_exp 07d default changed from 4001 to mant 7f word 4049
ex202,ex202_bf16_exp10_default_se07e_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 01 word 404c
ex202,ex202_bf16_exp10_default_se07e_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 02 word 404e
ex202,ex202_bf16_exp10_default_se07e_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 04 word 4052
ex202,ex202_bf16_exp10_default_se07e_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 08 word 4059
ex202,ex202_bf16_exp10_default_se07e_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 10 word 406a
ex202,ex202_bf16_exp10_default_se07e_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 20 word 4087
ex202,ex202_bf16_exp10_default_se07e_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 30 word 409c
ex202,ex202_bf16_exp10_default_se07e_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 40 word 40b4
ex202,ex202_bf16_exp10_default_se07e_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 50 word 40d0
ex202,ex202_bf16_exp10_default_se07e_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 60 word 40f0
ex202,ex202_bf16_exp10_default_se07e_m70,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m70.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 70 word 410b
ex202,ex202_bf16_exp10_default_se07e_m7f,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07e_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07e_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07e_m7f.aig,1,1,3702,16,59232,current best shape with sign_exp 07e default changed from 404a to mant 7f word 411f
ex202,ex202_bf16_exp10_default_se07f_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 01 word 4123
ex202,ex202_bf16_exp10_default_se07f_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 02 word 4126
ex202,ex202_bf16_exp10_default_se07f_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 04 word 412c
ex202,ex202_bf16_exp10_default_se07f_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 08 word 4139
ex202,ex202_bf16_exp10_default_se07f_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 10 word 4155
ex202,ex202_bf16_exp10_default_se07f_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 20 word 418e
ex202,ex202_bf16_exp10_default_se07f_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 30 word 41be
ex202,ex202_bf16_exp10_default_se07f_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 40 word 41fd
ex202,ex202_bf16_exp10_default_se07f_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 50 word 4229
ex202,ex202_bf16_exp10_default_se07f_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 60 word 4261
ex202,ex202_bf16_exp10_default_se07f_m70,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m70.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 70 word 4296
ex202,ex202_bf16_exp10_default_se07f_m7f,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se07f_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se07f_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se07f_m7f.aig,1,1,3702,16,59232,current best shape with sign_exp 07f default changed from 4120 to mant 7f word 42c4
ex202,ex202_bf16_exp10_default_se080_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se080_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se080_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se080_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 080 default changed from 42c8 to mant 01 word 42cf
ex202,ex202_bf16_exp10_default_se080_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se080_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se080_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se080_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 080 default changed from 42c8 to mant 02 word 42d7
ex202,ex202_bf16_exp10_default_se080_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se080_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se080_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se080_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 080 default changed from 42c8 to mant 04 word 42e7
ex202,ex202_bf16_exp10_default_se080_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se080_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se080_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se080_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 080 default changed from 42c8 to mant 08 word 4305
ex202,ex202_bf16_exp10_default_se080_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se080_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se080_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se080_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 080 default changed from 42c8 to mant 10 word 4332
ex202,ex202_bf16_exp10_default_se080_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se080_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se080_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se080_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 080 default changed from 42c8 to mant 20 word 439e
