case,domain,run_id,stage,method_hint,method_signature,case_scope,summary_csv,best_adp,source_root,path,notes
ex201,bf16,ex201_ex204_frontend_semantic_continue_20260605_1732,frontend,frontend_semantic_continue,ex201|frontend|frontend_semantic_continue,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_semantic_continue_20260605_1732/results/summary.csv,23058,student/runs,student/runs/bf16/ex201_ex204_frontend_semantic_continue_20260605_1732/results/summary.csv,auto-indexed from existing artifacts
ex201,bf16,ex201_ex204_frontend_semantic_deep_20260605_1525,frontend,frontend_semantic_deep,ex201|frontend|frontend_semantic_deep,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_semantic_deep_20260605_1525/results/summary.csv,23925,student/runs,student/runs/bf16/ex201_ex204_frontend_semantic_deep_20260605_1525/results/summary.csv,auto-indexed from existing artifacts
ex201,bf16,newseeds_backend_full_20260614_1420_bf16_feedback_short,backend,newseeds_backend_full_20260614_1420_bf16_feedback_short,ex201|backend|newseeds_backend_full_20260614_1420_bf16_feedback_short,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,19721,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,auto-indexed from existing artifacts
ex201,bf16,newseeds_backend_full_20260614_1420_bf16_v3a,backend,newseeds_backend_full_20260614_1420_bf16_v3a,ex201|backend|newseeds_backend_full_20260614_1420_bf16_v3a,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,19721,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,auto-indexed from existing artifacts
ex201,bf16,ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917,backend,backend_portfolio_v2_seed_resume_smoke,ex201|backend|backend_portfolio_v2_seed_resume_smoke,"ex200,ex201,ex202",,,student/work,student/work/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex201|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,backend,backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,ex201|backend|backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_1950,backend,backend_portfolio_v2_full,ex201|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_1950,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex201|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_2152,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex201|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_20260613_0956,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex201|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_commandfix_20260613_1404,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_v3b_bounded_20260613_2237,backend,backend_v3b_bounded,ex201|backend|backend_v3b_bounded,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_bounded_20260613_2237,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_v3b_postpareto_20260613_1706,backend,backend_v3b_postpareto,ex201|backend|backend_v3b_postpareto,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postpareto_20260613_1706,auto-indexed from existing artifacts
ex201,bf16,ex200_ex219_backend_v3b_postrefine_20260614_0116,backend,backend_v3b_postrefine,ex201|backend|backend_v3b_postrefine,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postrefine_20260614_0116,auto-indexed from existing artifacts
ex201,bf16,ex201_ex204_frontend_semantic_continue_20260605_1732,frontend,frontend_semantic_continue,ex201|frontend|frontend_semantic_continue,"ex201,ex202,ex203,ex204",,,student/work,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732,auto-indexed from existing artifacts
ex202,bf16,ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917,backend,backend_portfolio_v2_seed_resume_smoke,ex202|backend|backend_portfolio_v2_seed_resume_smoke,"ex200,ex201,ex202",student/runs/bf16/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917/results/summary.csv,50085,student/runs,student/runs/bf16/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex202|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,50085,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753,backend,backend_portfolio_v2_cycles3_jobs16,ex202|backend|backend_portfolio_v2_cycles3_jobs16,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,46760,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex202|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,46718,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex202|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,47362,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex202|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,46144,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_current,frontend,current,ex202|frontend|current,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_current/results/summary.csv,55648,student/runs,student/runs/bf16/ex200_ex219_current/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex201_ex204_frontend_aggressive_semantic_20260605_1139,frontend,frontend_aggressive_semantic,ex202|frontend|frontend_aggressive_semantic,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_aggressive_semantic_20260605_1139/results/summary.csv,59232,student/runs,student/runs/bf16/ex201_ex204_frontend_aggressive_semantic_20260605_1139/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex201_ex204_frontend_bf16_semantic_20260605_0924,frontend,frontend_bf16_semantic,ex202|frontend|frontend_bf16_semantic,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_bf16_semantic_20260605_0924/results/summary.csv,59232,student/runs,student/runs/bf16/ex201_ex204_frontend_bf16_semantic_20260605_0924/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex201_ex204_frontend_semantic_continue_20260605_1732,frontend,frontend_semantic_continue,ex202|frontend|frontend_semantic_continue,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_semantic_continue_20260605_1732/results/summary.csv,55648,student/runs,student/runs/bf16/ex201_ex204_frontend_semantic_continue_20260605_1732/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex201_ex204_frontend_semantic_deep_20260605_1525,frontend,frontend_semantic_deep,ex202|frontend|frontend_semantic_deep,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_semantic_deep_20260605_1525/results/summary.csv,59232,student/runs,student/runs/bf16/ex201_ex204_frontend_semantic_deep_20260605_1525/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,newseeds_backend_full_20260614_1420_bf16_feedback_short,backend,newseeds_backend_full_20260614_1420_bf16_feedback_short,ex202|backend|newseeds_backend_full_20260614_1420_bf16_feedback_short,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,45080,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,newseeds_backend_full_20260614_1420_bf16_v3a,backend,newseeds_backend_full_20260614_1420_bf16_v3a,ex202|backend|newseeds_backend_full_20260614_1420_bf16_v3a,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,45080,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,auto-indexed from existing artifacts
ex202,bf16,ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917,backend,backend_portfolio_v2_seed_resume_smoke,ex202|backend|backend_portfolio_v2_seed_resume_smoke,"ex200,ex201,ex202",,,student/work,student/work/ex200_ex202_backend_portfolio_v2_seed_resume_smoke_20260610_1917,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex202|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,backend,backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,ex202|backend|backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_1950,backend,backend_portfolio_v2_full,ex202|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_1950,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex202|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_2152,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex202|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_20260613_0956,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex202|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_commandfix_20260613_1404,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3b_bounded_20260613_2237,backend,backend_v3b_bounded,ex202|backend|backend_v3b_bounded,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_bounded_20260613_2237,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3b_postpareto_20260613_1706,backend,backend_v3b_postpareto,ex202|backend|backend_v3b_postpareto,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postpareto_20260613_1706,auto-indexed from existing artifacts
ex202,bf16,ex200_ex219_backend_v3b_postrefine_20260614_0116,backend,backend_v3b_postrefine,ex202|backend|backend_v3b_postrefine,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postrefine_20260614_0116,auto-indexed from existing artifacts
ex202,bf16,ex201_ex204_frontend_semantic_continue_20260605_1732,frontend,frontend_semantic_continue,ex202|frontend|frontend_semantic_continue,"ex201,ex202,ex203,ex204",,,student/work,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732,auto-indexed from existing artifacts
ex203,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex203|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,68560,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,auto-indexed from existing artifacts
ex203,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753,backend,backend_portfolio_v2_cycles3_jobs16,ex203|backend|backend_portfolio_v2_cycles3_jobs16,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,67424,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,auto-indexed from existing artifacts
ex203,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex203|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,67424,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,auto-indexed from existing artifacts
ex203,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex203|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,66192,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,auto-indexed from existing artifacts
ex203,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex203|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,65088,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,auto-indexed from existing artifacts
ex203,bf16,ex200_ex219_current,frontend,current,ex203|frontend|current,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_current/results/summary.csv,77248,student/runs,student/runs/bf16/ex200_ex219_current/results/summary.csv,auto-indexed from existing artifacts
ex203,bf16,ex201_ex204_frontend_aggressive_semantic_20260605_1139,frontend,frontend_aggressive_semantic,ex203|frontend|frontend_aggressive_semantic,"ex201,ex202,ex203,ex204",student/runs/bf16/ex201_ex204_frontend_aggressive_semantic_20260605_1139/results/summary.csv,81828,student/runs,student/runs/bf16/ex201_ex204_frontend_aggressive_semantic_20260605_1139/results/summary.csv,auto-indexed from existing artifacts
